"Store","$/lb","lb sold"
"DALLAS/FT. WORTH - TOM THUMB",2.666864,5061
"DALLAS/FT. WORTH - TOM THUMB",2.666901,2846
"DALLAS/FT. WORTH - TOM THUMB",2.666908,2765
"DALLAS/FT. WORTH - TOM THUMB",2.667647,1360
"DALLAS/FT. WORTH - TOM THUMB",2.742782,3048
"DALLAS/FT. WORTH - TOM THUMB",2.794456,6602
"DALLAS/FT. WORTH - TOM THUMB",2.83198,7267
"DALLAS/FT. WORTH - TOM THUMB",2.95189,3492
"DALLAS/FT. WORTH - TOM THUMB",3.053065,3524
"DALLAS/FT. WORTH - TOM THUMB",3.053694,2775
"DALLAS/FT. WORTH - TOM THUMB",3.186028,2505
"DALLAS/FT. WORTH - TOM THUMB",3.18665,3236
"DALLAS/FT. WORTH - TOM THUMB",3.18669,3396
"DALLAS/FT. WORTH - TOM THUMB",3.186706,2678
"DALLAS/FT. WORTH - TOM THUMB",3.187011,2171
"DALLAS/FT. WORTH - TOM THUMB",3.187339,3112
"DALLAS/FT. WORTH - TOM THUMB",3.211607,2826
"DALLAS/FT. WORTH - TOM THUMB",3.257902,3765
"DALLAS/FT. WORTH - TOM THUMB",3.273601,3432
"DALLAS/FT. WORTH - TOM THUMB",3.319005,2373
"DALLAS/FT. WORTH - TOM THUMB",3.319338,3144
"DALLAS/FT. WORTH - TOM THUMB",3.319415,2395
"DALLAS/FT. WORTH - TOM THUMB",3.319638,2653
"DALLAS/FT. WORTH - TOM THUMB",3.319921,2535
"DALLAS/FT. WORTH - TOM THUMB",3.319946,2241
"DALLAS/FT. WORTH - TOM THUMB",3.320029,2731
"DALLAS/FT. WORTH - TOM THUMB",3.320342,3387
"DALLAS/FT. WORTH - TOM THUMB",3.320481,2827
"DALLAS/FT. WORTH - TOM THUMB",3.320644,2548
"DALLAS/FT. WORTH - TOM THUMB",3.331679,4031
"DALLAS/FT. WORTH - TOM THUMB",3.333146,3566
"DALLAS/FT. WORTH - TOM THUMB",3.333838,1983
"DALLAS/FT. WORTH - TOM THUMB",3.334564,3249
"DALLAS/FT. WORTH - TOM THUMB",3.33726,2971
"DALLAS/FT. WORTH - TOM THUMB",3.337718,3269
"DALLAS/FT. WORTH - TOM THUMB",3.338655,3257
"DALLAS/FT. WORTH - TOM THUMB",3.33931,3681
"DALLAS/FT. WORTH - TOM THUMB",3.341639,3612
"DALLAS/FT. WORTH - TOM THUMB",3.633373,3374
"DALLAS/FT. WORTH - TOM THUMB",3.74374,2396
"DALLAS/FT. WORTH - TOM THUMB",4.028926,1694
"DALLAS/FT. WORTH - TOM THUMB",4.038354,1434
"DALLAS/FT. WORTH - TOM THUMB",4.049327,2899
"DALLAS/FT. WORTH - WINN DIXIE",2.37158,1133
"DALLAS/FT. WORTH - WINN DIXIE",2.372437,1756
"DALLAS/FT. WORTH - WINN DIXIE",2.372579,1291
"DALLAS/FT. WORTH - WINN DIXIE",2.372646,2018
"DALLAS/FT. WORTH - WINN DIXIE",2.372683,2643
"DALLAS/FT. WORTH - WINN DIXIE",2.372742,3045
"DALLAS/FT. WORTH - WINN DIXIE",2.372799,2669
"DALLAS/FT. WORTH - WINN DIXIE",2.372825,2701
"DALLAS/FT. WORTH - WINN DIXIE",2.372832,2768
"DALLAS/FT. WORTH - WINN DIXIE",2.372881,2065
"DALLAS/FT. WORTH - WINN DIXIE",2.372881,2832
"DALLAS/FT. WORTH - WINN DIXIE",2.372895,2494
"DALLAS/FT. WORTH - WINN DIXIE",2.373019,2587
"DALLAS/FT. WORTH - WINN DIXIE",2.373026,2343
"DALLAS/FT. WORTH - WINN DIXIE",2.373038,2930
"DALLAS/FT. WORTH - WINN DIXIE",2.37314,2487
"DALLAS/FT. WORTH - WINN DIXIE",2.373198,3052
"DALLAS/FT. WORTH - WINN DIXIE",2.373229,2824
"DALLAS/FT. WORTH - WINN DIXIE",2.373245,2564
"DALLAS/FT. WORTH - WINN DIXIE",2.373262,2446
"DALLAS/FT. WORTH - WINN DIXIE",2.373404,2271
"DALLAS/FT. WORTH - WINN DIXIE",2.373405,2587
"DALLAS/FT. WORTH - WINN DIXIE",2.373489,2399
"DALLAS/FT. WORTH - WINN DIXIE",2.373541,2570
"DALLAS/FT. WORTH - WINN DIXIE",2.373665,2810
"DALLAS/FT. WORTH - WINN DIXIE",2.373682,2371
"DALLAS/FT. WORTH - WINN DIXIE",2.373698,2593
"DALLAS/FT. WORTH - WINN DIXIE",2.373806,2199
"DALLAS/FT. WORTH - WINN DIXIE",2.373855,2402
"DALLAS/FT. WORTH - WINN DIXIE",2.386248,2167
"DALLAS/FT. WORTH - WINN DIXIE",2.386463,2290
"DALLAS/FT. WORTH - WINN DIXIE",2.386851,2099
"DALLAS/FT. WORTH - WINN DIXIE",2.386922,2034
"DALLAS/FT. WORTH - WINN DIXIE",2.38716,2570
"DALLAS/FT. WORTH - WINN DIXIE",2.50644,2174
"DALLAS/FT. WORTH - WINN DIXIE",2.50661,2118
"DALLAS/FT. WORTH - WINN DIXIE",2.506653,1954
"DALLAS/FT. WORTH - WINN DIXIE",2.506981,2292
"DALLAS/FT. WORTH - WINN DIXIE",2.507505,1399
"DALLAS/FT. WORTH - WINN DIXIE",2.540661,1574
"DALLAS/FT. WORTH - WINN DIXIE",2.55101,1980
"DALLAS/FT. WORTH - WINN DIXIE",2.585176,769
"DALLAS/FT. WORTH - WINN DIXIE",2.585227,528
"DALLAS/FT. WORTH - WINN DIXIE",2.586473,1168
"DALLAS/FT. WORTH - WINN DIXIE",2.58741,2351
"DALLAS/FT. WORTH - WINN DIXIE",2.651497,835
"DALLAS/FT. WORTH - WINN DIXIE",2.652327,1418
"DALLAS/FT. WORTH - WINN DIXIE",2.653451,2043
"DALLAS/FT. WORTH - WINN DIXIE",2.653563,1628
"DALLAS/FT. WORTH - WINN DIXIE",2.653613,1813
"DALLAS/FT. WORTH - WINN DIXIE",2.653747,1935
"DALLAS/FT. WORTH - WINN DIXIE",2.654436,1826
"DENVER - KING SOOPERS INC",2.628097,15582
"DENVER - KING SOOPERS INC",2.638671,8156
"DENVER - KING SOOPERS INC",2.650858,7865
"DENVER - KING SOOPERS INC",2.65194,11159
"DENVER - KING SOOPERS INC",2.654044,9929
"DENVER - KING SOOPERS INC",2.668728,9865
"DENVER - KING SOOPERS INC",2.674724,9887
"DENVER - KING SOOPERS INC",2.675105,11179
"DENVER - KING SOOPERS INC",2.678174,9356
"DENVER - KING SOOPERS INC",2.678249,8202
"DENVER - KING SOOPERS INC",2.681759,4638
"DENVER - KING SOOPERS INC",2.689274,13314
"DENVER - KING SOOPERS INC",2.699774,8850
"DENVER - KING SOOPERS INC",2.702166,11775
"DENVER - KING SOOPERS INC",2.705408,8432
"DENVER - KING SOOPERS INC",2.711971,12898
"DENVER - KING SOOPERS INC",2.712056,7623
"DENVER - KING SOOPERS INC",2.716917,11184
"DENVER - KING SOOPERS INC",2.719183,10238
"DENVER - KING SOOPERS INC",2.723824,10754
"DENVER - KING SOOPERS INC",2.726125,9979
"DENVER - KING SOOPERS INC",2.730404,11061
"DENVER - KING SOOPERS INC",2.734501,7936
"DENVER - KING SOOPERS INC",2.737178,8150
"DENVER - KING SOOPERS INC",2.750204,9828
"DENVER - KING SOOPERS INC",2.770064,9507
"DENVER - KING SOOPERS INC",2.834112,8343
"DENVER - KING SOOPERS INC",2.837374,7219
"DENVER - KING SOOPERS INC",3.205969,5763
"DENVER - KING SOOPERS INC",3.275328,4580
"DENVER - KING SOOPERS INC",3.283381,4531
"DENVER - KING SOOPERS INC",3.302283,5958
"DENVER - KING SOOPERS INC",3.3258,4779
"DENVER - KING SOOPERS INC",3.327347,3898
"DENVER - KING SOOPERS INC",3.391444,3436
"DENVER - KING SOOPERS INC",3.393267,6891
"DENVER - KING SOOPERS INC",3.426295,3514
"DENVER - KING SOOPERS INC",3.460873,4856
"DENVER - KING SOOPERS INC",3.476761,4260
"DENVER - KING SOOPERS INC",3.508966,3792
"DENVER - KING SOOPERS INC",3.510022,3692
"DENVER - KING SOOPERS INC",3.524693,4313
"DENVER - KING SOOPERS INC",3.527547,3376
"DENVER - KING SOOPERS INC",3.556908,3778
"DENVER - KING SOOPERS INC",3.57532,3671
"DENVER - KING SOOPERS INC",3.605471,3034
"DENVER - KING SOOPERS INC",3.71881,4136
"DENVER - KING SOOPERS INC",3.730909,4125
"DENVER - KING SOOPERS INC",3.750573,5240
"DENVER - KING SOOPERS INC",3.751844,3796
"DENVER - KING SOOPERS INC",3.761046,3327
"DENVER - KING SOOPERS INC",3.777428,3181
"DENVER - KING SOOPERS INC",3.780558,4835
"DENVER - KING SOOPERS INC",3.794699,4150
"DENVER - KING SOOPERS INC",3.808187,3884
"DENVER - KING SOOPERS INC",3.810056,4296
"DENVER - KING SOOPERS INC",3.811581,5509
"DENVER - KING SOOPERS INC",3.822678,3660
"DENVER - KING SOOPERS INC",3.825843,4450
"DENVER - KING SOOPERS INC",3.848903,3554
"DENVER - KING SOOPERS INC",3.85413,2845
"DETROIT - FARMER JACKS",2.053455,21420
"DETROIT - FARMER JACKS",2.429529,18355
"DETROIT - FARMER JACKS",2.432429,8998
"DETROIT - FARMER JACKS",2.433943,15903
"DETROIT - FARMER JACKS",2.435502,11419
"DETROIT - FARMER JACKS",2.444124,9700
"DETROIT - FARMER JACKS",2.446888,11005
"DETROIT - FARMER JACKS",2.451905,6851
"DETROIT - FARMER JACKS",2.455656,9167
"DETROIT - FARMER JACKS",2.477459,6832
"DETROIT - FARMER JACKS",2.5,7078
"DETROIT - FARMER JACKS",2.527243,8057
"DETROIT - FARMER JACKS",2.552682,9937
"DETROIT - FARMER JACKS",2.562163,6676
"DETROIT - FARMER JACKS",2.575954,8018
"DETROIT - FARMER JACKS",2.643525,8556
"DETROIT - FARMER JACKS",2.68045,11729
"DETROIT - FARMER JACKS",2.686754,7368
"DETROIT - FARMER JACKS",2.697399,8688
"DETROIT - FARMER JACKS",2.700568,6509
"DETROIT - FARMER JACKS",2.702419,6946
"DETROIT - FARMER JACKS",2.711881,7962
"DETROIT - FARMER JACKS",2.719061,7240
"DETROIT - FARMER JACKS",2.72232,7361
"DETROIT - FARMER JACKS",2.727114,7450
"DETROIT - FARMER JACKS",2.735474,8003
"DETROIT - FARMER JACKS",2.737595,8384
"DETROIT - FARMER JACKS",2.743922,8185
"DETROIT - FARMER JACKS",2.750353,7086
"DETROIT - FARMER JACKS",2.798821,5259
"DETROIT - FARMER JACKS",2.839831,4489
"DETROIT - FARMER JACKS",2.879307,5601
"DETROIT - FARMER JACKS",2.998517,4047
"DETROIT - FARMER JACKS",3.006361,4402
"DETROIT - FARMER JACKS",3.060411,4039
"DETROIT - FARMER JACKS",3.087439,3511
"DETROIT - FARMER JACKS",3.126279,4007
"DETROIT - FARMER JACKS",3.12697,5647
"DETROIT - FARMER JACKS",3.180474,4599
"DETROIT - FARMER JACKS",3.195477,3847
"DETROIT - FARMER JACKS",3.216509,6554
"DETROIT - FARMER JACKS",3.242737,3683
"DETROIT - FARMER JACKS",3.248169,3550
"DETROIT - FARMER JACKS",3.254823,2747
"DETROIT - FARMER JACKS",3.26468,3355
"DETROIT - FARMER JACKS",3.265116,3010
"DETROIT - FARMER JACKS",3.278389,3179
"DETROIT - FARMER JACKS",3.278772,3745
"DETROIT - FARMER JACKS",3.297026,2791
"DETROIT - FARMER JACKS",3.329126,3090
"DETROIT - FARMER JACKS",3.331829,2881
"DETROIT - FARMER JACKS",3.336104,3850
"DETROIT - FARMER JACKS",3.345252,5034
"DETROIT - FARMER JACKS",3.376241,2820
"DETROIT - FARMER JACKS",3.394394,3068
"DETROIT - FARMER JACKS",3.394746,2969
"DETROIT - FARMER JACKS",3.395405,3308
"DETROIT - FARMER JACKS",3.395604,2730
"DETROIT - FARMER JACKS",3.39573,2623
"DETROIT - FARMER JACKS",3.39616,3125
"DETROIT - FARMER JACKS",3.397315,2235
"DETROIT - KROGER CO",2.36221,5864
"DETROIT - KROGER CO",2.42739,10887
"DETROIT - KROGER CO",2.449836,6389
"DETROIT - KROGER CO",2.459657,6011
"DETROIT - KROGER CO",2.467884,6243
"DETROIT - KROGER CO",2.485497,4861
"DETROIT - KROGER CO",2.512628,5583
"DETROIT - KROGER CO",2.51863,6656
"DETROIT - KROGER CO",2.518893,5928
"DETROIT - KROGER CO",2.52384,6250
"DETROIT - KROGER CO",2.544126,5337
"DETROIT - KROGER CO",2.544798,7199
"DETROIT - KROGER CO",2.568165,3939
"DETROIT - KROGER CO",2.577548,5416
"DETROIT - KROGER CO",2.647023,3309
"DETROIT - KROGER CO",2.686707,4574
"DETROIT - KROGER CO",2.701488,3561
"DETROIT - KROGER CO",2.705238,10863
"DETROIT - KROGER CO",2.706206,7815
"DETROIT - KROGER CO",2.714394,5280
"DETROIT - KROGER CO",2.715785,5144
"DETROIT - KROGER CO",2.71933,4361
"DETROIT - KROGER CO",2.721294,5748
"DETROIT - KROGER CO",2.725828,4530
"DETROIT - KROGER CO",2.727202,5110
"DETROIT - KROGER CO",2.727592,4842
"DETROIT - KROGER CO",2.727918,4789
"DETROIT - KROGER CO",2.728936,5246
"DETROIT - KROGER CO",2.731121,4370
"DETROIT - KROGER CO",2.731352,4947
"DETROIT - KROGER CO",2.734615,4420
"DETROIT - KROGER CO",2.734625,4439
"DETROIT - KROGER CO",2.735031,4910
"DETROIT - KROGER CO",2.736157,4533
"DETROIT - KROGER CO",2.737722,4907
"DETROIT - KROGER CO",2.738447,4198
"DETROIT - KROGER CO",2.738905,4439
"DETROIT - KROGER CO",2.74012,3998
"DETROIT - KROGER CO",2.742864,4344
"DETROIT - KROGER CO",2.745247,3945
"DETROIT - KROGER CO",2.746633,4010
"DETROIT - KROGER CO",2.747321,5505
"DETROIT - KROGER CO",2.749202,4386
"DETROIT - KROGER CO",2.75017,4411
"DETROIT - KROGER CO",2.751146,4581
"DETROIT - KROGER CO",2.760615,4098
"DETROIT - KROGER CO",2.768803,4680
"DETROIT - KROGER CO",2.808187,3811
"DETROIT - KROGER CO",2.811295,3630
"DETROIT - KROGER CO",2.842796,3047
"DETROIT - KROGER CO",2.886683,3980
"DETROIT - KROGER CO",2.980189,3483
"DETROIT - KROGER CO",3.018763,3411
"DETROIT - KROGER CO",3.152123,3839
"DETROIT - KROGER CO",3.214526,2974
"DETROIT - KROGER CO",3.253076,2845
"DETROIT - KROGER CO",3.281662,2961
"DETROIT - KROGER CO",3.29043,3908
"DETROIT - KROGER CO",3.314948,3064
"DETROIT - KROGER CO",3.319395,3372
"DETROIT - KROGER CO",3.349424,2693
"DETROIT - KROGER CO",3.360809,3312
"DETROIT - KROGER CO",3.372331,3325
"DETROIT - KROGER CO",3.385759,2219
"DETROIT - KROGER CO",3.429037,2762
"DETROIT - KROGER CO",3.4674,3635
"DETROIT - KROGER CO",3.483244,2984
"DETROIT - KROGER CO",3.586723,2606
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.37876,2194
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.3882,2017
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.399724,1451
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.404026,2136
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.429428,2168
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.441631,1619
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.443415,1511
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.449412,2125
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.453981,1771
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.455016,1934
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.456636,1522
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.460399,1553
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.481317,1579
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.485362,1947
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.485475,2272
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.486634,2020
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.487352,2372
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.488535,1570
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.488629,1539
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.489893,1682
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.513906,1582
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.519266,1090
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.519528,1357
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.537263,1476
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.542169,1660
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.543269,1872
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.552787,1525
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.554455,1616
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.555694,1607
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.556452,1612
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.557014,1219
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.560023,1766
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.560598,1807
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.566967,1441
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.573913,1495
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.575287,1481
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.590062,1610
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.591418,1072
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.60662,1571
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.624183,2142
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.627375,2053
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.627907,1376
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.635092,1573
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.638695,1287
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.639627,1393
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.652291,1113
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.652355,1444
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.652951,1847
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.653846,1768
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.656557,1121
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.678873,1065
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.720081,1479
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.960926,1382
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.009937,1107
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.019432,1338
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.023732,1222
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.032374,1390
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.069522,1424
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.122278,1194
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.126117,1007
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.146718,1036
"HARTFORD - STOOP & SHOOP",1.999908,10852
"HARTFORD - STOOP & SHOOP",2,12537
"HARTFORD - STOOP & SHOOP",2.000085,11723
"HARTFORD - STOOP & SHOOP",2.000118,8439
"HARTFORD - STOOP & SHOOP",2.386356,6362
"HARTFORD - STOOP & SHOOP",2.386573,6837
"HARTFORD - STOOP & SHOOP",2.386673,6018
"HARTFORD - STOOP & SHOOP",2.387111,4562
"HARTFORD - STOOP & SHOOP",2.520224,4648
"HARTFORD - STOOP & SHOOP",2.653256,3977
"HARTFORD - STOOP & SHOOP",2.920232,3272
"HARTFORD - STOOP & SHOOP",3.085703,2637
"HARTFORD - STOOP & SHOOP",3.120118,1690
"HARTFORD - STOOP & SHOOP",3.141416,14277
"HARTFORD - STOOP & SHOOP",3.161358,1915
"HARTFORD - STOOP & SHOOP",3.178134,2122
"HARTFORD - STOOP & SHOOP",3.233729,2105
"HARTFORD - STOOP & SHOOP",3.29387,2137
"HARTFORD - STOOP & SHOOP",3.329904,1361
"HARTFORD - STOOP & SHOOP",3.329978,1391
"HARTFORD - STOOP & SHOOP",3.338284,2424
"HARTFORD - STOOP & SHOOP",3.343492,1936
"HARTFORD - STOOP & SHOOP",3.345036,1652
"HARTFORD - STOOP & SHOOP",3.347672,1697
"HARTFORD - STOOP & SHOOP",3.34828,1628
"HARTFORD - STOOP & SHOOP",3.350068,1474
"HARTFORD - STOOP & SHOOP",3.350993,1208
"HARTFORD - STOOP & SHOOP",3.352071,1352
"HARTFORD - STOOP & SHOOP",3.358183,1167
"HARTFORD - STOOP & SHOOP",3.358621,1305
"HARTFORD - STOOP & SHOOP",3.358804,1204
"HARTFORD - STOOP & SHOOP",3.359057,1866
"HARTFORD - STOOP & SHOOP",3.35958,1143
"HARTFORD - STOOP & SHOOP",3.362709,1373
"HARTFORD - STOOP & SHOOP",3.363208,1272
"HARTFORD - STOOP & SHOOP",3.364305,1496
"HARTFORD - STOOP & SHOOP",3.365584,1447
"HARTFORD - STOOP & SHOOP",3.36613,1677
"HARTFORD - STOOP & SHOOP",3.366864,1859
"HARTFORD - STOOP & SHOOP",3.370099,2321
"HARTFORD - STOOP & SHOOP",3.372893,1483
"HARTFORD - STOOP & SHOOP",3.372918,1381
"HARTFORD - STOOP & SHOOP",3.373737,1683
"HARTFORD - STOOP & SHOOP",3.375457,1915
"HARTFORD - STOOP & SHOOP",3.377343,1227
"HARTFORD - STOOP & SHOOP",3.378344,1570
"HARTFORD - STOOP & SHOOP",3.379514,1357
"HARTFORD - STOOP & SHOOP",3.382571,1618
"HARTFORD - STOOP & SHOOP",3.38932,2060
"HARTFORD - STOOP & SHOOP",3.391963,1518
"HARTFORD - STOOP & SHOOP",3.393557,1583
"HARTFORD - STOOP & SHOOP",3.394471,1881
"HARTFORD - STOOP & SHOOP",3.396108,1593
"HARTFORD - STOOP & SHOOP",3.398857,1750
"HARTFORD - STOOP & SHOOP",3.402532,1975
"HARTFORD - STOOP & SHOOP",3.403226,1550
"HARTFORD - STOOP & SHOOP",3.404885,1351
"HARTFORD - STOOP & SHOOP",3.405354,1046
"HARTFORD - STOOP & SHOOP",3.40784,2398
"HARTFORD - STOOP & SHOOP",3.410112,1780
"HARTFORD - STOOP & SHOOP",3.451518,2372
"HOUSTON - KROGER CO",2.382119,8937
"HOUSTON - KROGER CO",2.422355,13536
"HOUSTON - KROGER CO",2.430452,14127
"HOUSTON - KROGER CO",2.436324,10467
"HOUSTON - KROGER CO",2.439342,13675
"HOUSTON - KROGER CO",2.442829,13066
"HOUSTON - KROGER CO",2.44432,8010
"HOUSTON - KROGER CO",2.450864,13951
"HOUSTON - KROGER CO",2.451144,12107
"HOUSTON - KROGER CO",2.454674,13392
"HOUSTON - KROGER CO",2.457685,14534
"HOUSTON - KROGER CO",2.461662,6847
"HOUSTON - KROGER CO",2.462377,13768
"HOUSTON - KROGER CO",2.465592,13834
"HOUSTON - KROGER CO",2.470514,11938
"HOUSTON - KROGER CO",2.474849,11749
"HOUSTON - KROGER CO",2.475199,7923
"HOUSTON - KROGER CO",2.480782,7311
"HOUSTON - KROGER CO",2.481124,6834
"HOUSTON - KROGER CO",2.481507,7165
"HOUSTON - KROGER CO",2.484234,12622
"HOUSTON - KROGER CO",2.485767,7553
"HOUSTON - KROGER CO",2.486883,9606
"HOUSTON - KROGER CO",2.48873,11757
"HOUSTON - KROGER CO",2.493456,9016
"HOUSTON - KROGER CO",2.494868,11983
"HOUSTON - KROGER CO",2.500637,11775
"HOUSTON - KROGER CO",2.512445,9964
"HOUSTON - KROGER CO",2.52285,7046
"HOUSTON - KROGER CO",2.652028,13070
"HOUSTON - KROGER CO",2.695545,8103
"HOUSTON - KROGER CO",2.697284,7621
"HOUSTON - KROGER CO",2.704552,13136
"HOUSTON - KROGER CO",2.704799,10752
"HOUSTON - KROGER CO",2.705134,8726
"HOUSTON - KROGER CO",2.70617,8185
"HOUSTON - KROGER CO",2.721336,8530
"HOUSTON - KROGER CO",2.722339,9029
"HOUSTON - KROGER CO",2.724352,6911
"HOUSTON - KROGER CO",2.727888,8864
"HOUSTON - KROGER CO",2.730614,8408
"HOUSTON - KROGER CO",2.732765,9385
"HOUSTON - KROGER CO",2.738337,7888
"HOUSTON - KROGER CO",2.738558,11318
"HOUSTON - KROGER CO",2.740737,9797
"HOUSTON - KROGER CO",2.743207,7434
"HOUSTON - KROGER CO",2.746023,10371
"HOUSTON - KROGER CO",2.747017,9807
"HOUSTON - KROGER CO",2.747839,8328
"HOUSTON - KROGER CO",2.752487,10355
"HOUSTON - KROGER CO",2.754196,8938
"HOUSTON - KROGER CO",2.761945,8372
"HOUSTON - KROGER CO",2.762125,8206
"HOUSTON - KROGER CO",2.765628,9950
"HOUSTON - KROGER CO",2.76656,8439
"HOUSTON - KROGER CO",2.768649,8191
"HOUSTON - KROGER CO",2.769475,8203
"HOUSTON - KROGER CO",2.77643,7832
"HOUSTON - KROGER CO",2.817172,5579
"HOUSTON - KROGER CO",3.783461,9638
"HOUSTON - KROGER CO",3.831576,3699
"HOUSTON - RANDALLS",2.022687,10094
"HOUSTON - RANDALLS",2.03839,17114
"HOUSTON - RANDALLS",2.080446,14631
"HOUSTON - RANDALLS",2.373047,10047
"HOUSTON - RANDALLS",2.393158,9500
"HOUSTON - RANDALLS",2.432359,7392
"HOUSTON - RANDALLS",2.480517,10830
"HOUSTON - RANDALLS",2.621634,2154
"HOUSTON - RANDALLS",2.761374,6638
"HOUSTON - RANDALLS",2.782954,5538
"HOUSTON - RANDALLS",2.786741,6124
"HOUSTON - RANDALLS",2.792548,6334
"HOUSTON - RANDALLS",2.800964,6225
"HOUSTON - RANDALLS",2.804886,5894
"HOUSTON - RANDALLS",2.812554,5767
"HOUSTON - RANDALLS",2.813648,6917
"HOUSTON - RANDALLS",2.81691,4932
"HOUSTON - RANDALLS",2.817859,4222
"HOUSTON - RANDALLS",2.818243,4440
"HOUSTON - RANDALLS",2.819163,5469
"HOUSTON - RANDALLS",2.821363,5458
"HOUSTON - RANDALLS",2.823691,5808
"HOUSTON - RANDALLS",2.826722,5344
"HOUSTON - RANDALLS",2.832967,5466
"HOUSTON - RANDALLS",2.834118,5522
"HOUSTON - RANDALLS",2.843209,5198
"HOUSTON - RANDALLS",2.850416,5054
"HOUSTON - RANDALLS",2.873983,4301
"HOUSTON - RANDALLS",2.974122,4328
"HOUSTON - RANDALLS",3.237387,3092
"HOUSTON - RANDALLS",3.283912,4836
"HOUSTON - RANDALLS",3.289659,5106
"HOUSTON - RANDALLS",3.300281,4629
"HOUSTON - RANDALLS",3.308352,5364
"HOUSTON - RANDALLS",3.309142,5677
"HOUSTON - RANDALLS",3.334303,4469
"HOUSTON - RANDALLS",3.347092,3319
"HOUSTON - RANDALLS",3.428268,3764
"HOUSTON - RANDALLS",3.628571,3220
"HOUSTON - RANDALLS",3.635558,3161
"HOUSTON - RANDALLS",3.639029,6754
"HOUSTON - RANDALLS",3.647315,2756
"HOUSTON - RANDALLS",3.650904,4589
"HOUSTON - RANDALLS",3.652997,2536
"HOUSTON - RANDALLS",3.65397,4043
"HOUSTON - RANDALLS",3.658835,4001
"HOUSTON - RANDALLS",3.661724,2900
"HOUSTON - RANDALLS",3.662981,3798
"HOUSTON - RANDALLS",3.663161,3423
"HOUSTON - RANDALLS",3.665644,3586
"HOUSTON - RANDALLS",3.666773,3139
"HOUSTON - RANDALLS",3.667431,3052
"HOUSTON - RANDALLS",3.667579,4019
"HOUSTON - RANDALLS",3.674747,2970
"HOUSTON - RANDALLS",3.676425,3894
"HOUSTON - RANDALLS",3.676997,3517
"HOUSTON - RANDALLS",3.678457,2177
